TeamName,StoryPts,Deployed,Priority,LeadTime
ODYSSEY,1,TRUE,3,6.756109144
BR,3,TRUE,3,6.745929514
VOYAGEURS,1,TRUE,3,6.728138542
BADLANDS,2,TRUE,3,6.72769
ORYON,3,FALSE,3,6.71383059
ORYON,3,FALSE,3,6.713507604
DENALI,2,TRUE,1,6.341647454
YELLOWSTON,2,TRUE,1,6.245295405
BR,,TRUE,3,6.217697176
MATRIX,0,TRUE,3,6.210653009
ORYON,1,TRUE,3,6.175884873
PLANETX,2,TRUE,3,6.171499259
BADLANDS,,FALSE,3,6.148063773
ACADIA,5,TRUE,2,6.12647272
BR,5,TRUE,3,6.09947794
BADLANDS,1,TRUE,3,6.093429745
CONFIG,,TRUE,3,6.091722292
BASECAMP,5,FALSE,3,6.055922419
ASSESS,1,TRUE,3,6.041279282
KMJ,2,TRUE,3,6.041084491
ENT,,TRUE,3,6.032037072
BADLANDS,2,TRUE,3,6.031973993
MATRIX,,FALSE,3,6.023174653
ODYSSEY,3,TRUE,3,6.016875891
ACADIA,3,TRUE,3,6.006847419
ACADIA,2,TRUE,3,6.003771215
BR,3,TRUE,3,5.998740856
CONFIG,2,TRUE,3,5.9925125
BR,3,TRUE,3,5.991584757
BADLANDS,1,TRUE,3,5.986251157
DENALI,2,TRUE,3,5.984216748
ASSESS,2,FALSE,3,5.982007604
BADLANDS,1,TRUE,3,5.979778391
MATRIX,0,TRUE,3,5.969390231
CONFIG,,TRUE,3,5.967279086
ASSESS,8,TRUE,1,5.900768947
DENALI,2,TRUE,1,5.897834074
ORYON,1,FALSE,3,5.885111111
YELLOWSTON,1,FALSE,4,5.883110185
SAHARA,,TRUE,3,5.866210683
BADLANDS,2,TRUE,3,5.813659028
DENALI,2,TRUE,1,5.788744988
BR,3,TRUE,3,5.766039155
DENALI,3,TRUE,4,5.764980671
BADLANDS,1,TRUE,3,5.763625613
BADLANDS,2,TRUE,3,5.724632523
ODYSSEY,1,TRUE,1,5.713115278
VOYAGEURS,1,TRUE,3,5.71017515
PLANETX,2,FALSE,3,5.674176354
BADLANDS,3,FALSE,3,5.235984687
BR,5,TRUE,3,5.2151539
BASECAMP,1,TRUE,3,5.206500926
YELLOWSTON,25,FALSE,3,5.190375231
BADLANDS,1,TRUE,3,5.190217326
MATRIX,1,TRUE,3,5.189578981
BADLANDS,1,TRUE,3,5.180082755
CONFIG,3,TRUE,3,5.171930093
ACADIA,2,TRUE,3,5.153673299
BASECAMP,1,TRUE,3,5.140017245
FJORD,2,TRUE,1,5.139560035
BADLANDS,1,TRUE,3,5.122743831
CONFIG,3,TRUE,3,5.107115509
CONFIG,2,TRUE,3,5.100897454
BASECAMP,3,TRUE,3,5.079637766
FJORD,1,TRUE,3,5.066559572
BR,1,TRUE,3,5.035497604
VOYAGEURS,1,TRUE,3,5.024830972
YELLOWSTON,3,TRUE,2,5.015370023
ODYSSEY,2,FALSE,3,5.008355556
ASSESS,1,TRUE,1,5.007609028
BASECAMP,,TRUE,3,4.955766435
VOYAGEURS,1,TRUE,3,4.945032176
YELLOWSTON,4,FALSE,1,4.931699491
YELLOWSTON,8,FALSE,1,4.819066354
ASSESS,5,TRUE,3,4.813900775
ASSESS,1,TRUE,3,4.805767986
ASSESS,3,TRUE,3,4.805372882
ASSESS,3,TRUE,3,4.804853009
ASSESS,1,TRUE,1,4.803397535
ASSESS,5,TRUE,1,4.803034954
VOYAGEURS,1,TRUE,1,4.765500347
VOYAGEURS,1,TRUE,1,4.758606863
BR,5,TRUE,3,4.740409421
ASSESS,3,FALSE,3,4.732614734
BR,2,TRUE,3,4.61200081
BR,3,TRUE,3,4.611365694
BR,3,TRUE,3,4.60965397
BR,3,TRUE,3,4.609393484
FJORD,2,TRUE,3,4.606115926
PLANETX,3,TRUE,3,4.488580556
ASSESS,2,FALSE,3,4.176942894
BASECAMP,1,TRUE,3,4.151191319
CONFIG,3,TRUE,3,4.130855243
VOYAGEURS,1,TRUE,1,4.10963294
CONFIG,1,TRUE,3,4.096975463
VOYAGEURS,1,TRUE,2,4.079982789
BR,3,TRUE,3,4.065396331
ODYSSEY,3,TRUE,3,4.065070914
VOYAGEURS,,TRUE,3,4.064575509
MATRIX,0,TRUE,2,4.044680405
ASSESS,1,FALSE,3,4.021163507
ASSESS,1,TRUE,3,4.012409757
DENALI,3,TRUE,1,4.003409109
ODYSSEY,2,TRUE,3,3.997868669
YELLOWSTON,1,TRUE,1,3.994256516
DENALI,5,FALSE,3,3.987378009
BASECAMP,1,TRUE,3,3.970823229
PLANETX,3,TRUE,3,3.946377164
BR,1,TRUE,3,3.944572454
FJORD,1,TRUE,3,3.92700772
DENALI,2,TRUE,3,3.89920397
BASECAMP,2,TRUE,3,3.790262616
ASSESS,1,TRUE,3,3.250759144
ASSESS,1,TRUE,3,3.249427928
BADLANDS,1,TRUE,3,3.238484757
BADLANDS,1,TRUE,3,3.23627419
BADLANDS,1,TRUE,3,3.214210023
VOYAGEURS,1,TRUE,3,3.198795799
ASSESS,2,TRUE,1,3.108286181
ORYON,2,FALSE,3,3.096830394
BADLANDS,,TRUE,3,3.075010069
SAHARA,2,TRUE,2,3.061037882
YELLOWSTON,,FALSE,3,3.047193796
BASECAMP,2,TRUE,3,3.032036736
MATRIX,,TRUE,3,3.030005984
BR,2,TRUE,3,3.000268519
DENALI,2,TRUE,1,2.987037766
ACADIA,1,FALSE,3,2.980382824
VOYAGEURS,,FALSE,3,2.967995521
ODYSSEY,3,FALSE,3,2.952900312
PLANETX,3,TRUE,3,2.948645602
ENT,5,TRUE,1,2.948358333
ASSESS,3,TRUE,3,2.935308449
VOYAGEURS,,FALSE,3,2.933659225
ORYON,2,TRUE,3,2.930456667
KMJ,1,TRUE,3,2.914913426
ODYSSEY,3,FALSE,3,2.90310316
DENALI,3,TRUE,1,2.860113542
BR,5,TRUE,3,2.842701458
BR,2,TRUE,1,2.841750081
BR,3,TRUE,2,2.841708796
PLANETX,1,TRUE,3,2.805441586
ASSESS,2,TRUE,3,2.79551478
YELLOWSTON,1,TRUE,2,2.771727083
DENALI,1,TRUE,4,2.769188576
BR,2,TRUE,3,2.763686609
BR,1,TRUE,3,2.667735035
DENALI,2,TRUE,1,2.349603009
YELLOWSTON,,FALSE,3,2.259794213
YELLOWSTON,,FALSE,3,2.256035579
BR,,FALSE,3,2.238075
BADLANDS,2,TRUE,3,2.227374734
SAHARA,2,TRUE,3,2.214984225
KMJ,2,TRUE,3,2.198201458
VOYAGEURS,1,TRUE,3,2.1922336
DENALI,2,TRUE,1,2.160584062
ACADIA,8,TRUE,3,2.149346528
ODYSSEY,1,TRUE,1,2.138711146
YELLOWSTON,,FALSE,3,2.126867546
BADLANDS,3,TRUE,3,2.111499618
VOYAGEURS,1,TRUE,3,2.047667199
BR,,TRUE,3,2.028581794
DENALI,2,FALSE,3,2.020515694
MATRIX,,TRUE,3,2.016922569
YELLOWSTON,3,FALSE,1,2.010653472
ASSESS,1,FALSE,3,1.988400069
BASECAMP,1,TRUE,3,1.94696184
ENT,,FALSE,3,1.940892431
ODYSSEY,1,TRUE,3,1.915801424
SAHARA,3,TRUE,3,1.859384606
PLANETX,1,TRUE,3,1.834864769
DENALI,1,TRUE,3,1.798089155
PLANETX,1,TRUE,3,1.743882639
ACADIA,,TRUE,3,1.728673032
VOYAGEURS,,FALSE,1,1.726686644
VOYAGEURS,3,FALSE,3,1.207760949
DENALI,1,TRUE,1,1.175640046
MATRIX,0,TRUE,3,1.167125313
BADLANDS,1,TRUE,3,1.148784074
ACADIA,1,FALSE,3,1.106156632
BADLANDS,1,FALSE,3,1.074476551
ENT,,TRUE,3,1.066819363
ACADIA,1,FALSE,1,1.060300961
BADLANDS,3,FALSE,3,1.050663576
DENALI,1,TRUE,3,1.024439051
VOYAGEURS,1,TRUE,3,1.022787778
ASSESS,3,TRUE,3,1.020417778
YELLOWSTON,3,FALSE,2,1.011622882
DENALI,1,TRUE,3,0.990021563
VOYAGEURS,1,TRUE,3,0.981377153
BADLANDS,8,TRUE,3,0.971540579
BADLANDS,5,TRUE,3,0.970942905
DENALI,1,FALSE,3,0.963127431
DENALI,0,FALSE,3,0.943808843
DENALI,2,TRUE,2,0.920893287
DENALI,2,TRUE,2,0.900346019
DENALI,5,FALSE,3,0.88551088
DENALI,1,TRUE,3,0.863338507
ACADIA,,FALSE,3,0.787514664
VOYAGEURS,1,TRUE,3,0.775840706
PLANETX,2,FALSE,3,0.76252184
FJORD,5,TRUE,3,0.748612118
BASECAMP,,TRUE,3,0.745023843
VOLTRON,1,TRUE,3,0.723704514
BR,5,TRUE,3,0.694418056
FJORD,,FALSE,3,0.664252859
DENALI,2,TRUE,,0.662960764
